UserId,degree,betweenness,closeness,eigenvector,community,eccentricity,authority,hub,farness
1,17,11.443332806817597,0.4502688172043011,0.012460205070458762,1,4,0.012460280516558458,0.012460280521341049,2.2208955223880595
2,27,36.511237904639664,0.3458957150232318,0.0005970234842035147,2,4,0.0005969914057001367,0.0005969914037678536,2.891044776119403
3,35,31.353622656319097,0.4592186429061001,0.02340157563560713,1,4,0.023401765481609542,0.023401765494036865,2.1776119402985072
4,50,75.33226051663232,0.47686832740213525,0.023835109661966756,2,3,0.023834649191032488,0.02383464916228231,2.0970149253731343
5,39,22.579005104407006,0.45640326975476836,0.033528386146963615,1,4,0.033528394780339844,0.033528394779938755,2.191044776119403
6,39,20.040411768713632,0.4630269523151348,0.02908472768940235,3,3,0.029084592223321295,0.029084592213584382,2.1597014925373132
7,29,252.1384970519156,0.41053921568627455,0.0027217824138975576,2,3,0.002721701554736566,0.002721701549737852,2.435820895522388
8,41,18.239594850248167,0.44253632760898287,0.03349371378488146,1,4,0.03349373246145067,0.03349373246164188,2.2597014925373133
9,23,9.602901662778509,0.4272959183673469,0.009898036406225927,2,3,0.009897826515999021,0.00989782650279892,2.3402985074626868
10,30,18.25959585769707,0.44021024967148487,0.015399882732956288,2,3,0.015399565736977578,0.015399565717032451,2.271641791044776
11,42,73.02028612550782,0.4643104643104643,0.02831963258010193,1,4,0.02831995902232159,0.02831995904426885,2.153731343283582
12,39,23.145032743527345,0.4731638418079096,0.025862325934011964,2,3,0.0258619532286954,0.025861953205186586,2.1134328358208956
13,40,57.84470741190467,0.4620689655172414,0.02448626920968616,1,4,0.0244865565424242,0.02448655656164976,2.1641791044776117
14,19,3.650147355906867,0.4262086513994911,0.010464075266218644,2,4,0.01046392383708636,0.01046392382738728,2.346268656716418
15,337,10745.934474295456,0.6141154903758019,0.1672614588383877,1,3,0.1672617884237266,0.16726178844508907,1.628358208955224
16,33,6.543811407469343,0.44876088412592097,0.02762155384976536,1,4,0.027621527151024495,0.027621527148363877,2.228358208955224
17,99,284.43423566371865,0.5014970059880239,0.07317571306449905,1,3,0.07317564395264493,0.07317564394650457,1.9940298507462686
18,23,39.748613604333826,0.3687396807925152,0.0015343874519142611,2,4,0.001534325946291851,0.0015343259425170436,2.7119402985074625
