UserId,degree,betweenness,closeness,eigenvector,community,eccentricity,authority,hub,farness
1,3,0.0,0.2437249909057839,0.0027952343812645396,1,10,0.002795168024031393,0.0027951677485589547,4.102985074626866
2,23,92.52975262942383,0.1504603637996856,1.0030658692992186e-08,2,9,4.811920089244562e-10,4.772174987895351e-10,6.646268656716418
3,10,46.712270338081616,0.27369281045751637,0.008598606376488706,1,9,0.008598443468706939,0.008598442791123243,3.653731343283582
4,32,105.65886863638941,0.3027564392227745,0.056143762178974765,3,8,0.05614471516579896,0.05614471917951035,3.3029850746268656
5,23,95.12688738343309,0.2958057395143488,0.047909180199426214,4,9,0.047908785962624156,0.047908784294609603,3.3805970149253732
6,23,49.78294667431957,0.26587301587301587,0.03009572994806383,4,9,0.030095413257138364,0.030095411898800117,3.7611940298507465
7,22,317.901122741443,0.1504603637996856,7.197363224996103e-09,2,9,3.4900020366968887e-10,3.461499288294613e-10,6.646268656716418
8,21,28.887325892262446,0.2860802732707088,0.039797824496077695,4,9,0.039797457641345395,0.03979745608409321,3.4955223880597015
9,15,1.2188121819700768,0.26009316770186336,0.02030794671897296,3,9,0.02030837695430561,0.02030837876594433,3.8447761194029852
10,19,2.930663788800186,0.26388341866876724,0.03284229336711326,3,9,0.03284296334442975,0.03284296616518925,3.78955223880597
11,7,3.068899005207684,0.27905039566847145,0.010615608539998423,1,9,0.010615489114004268,0.010615488619427762,3.583582089552239
12,25,96.08549013234659,0.3022101939557961,0.04659906788347096,3,8,0.046599635545713336,0.046599637934054104,3.308955223880597
13,11,65.49006561047158,0.24381368267831147,0.004527934716631405,1,10,0.004527822285421189,0.004527821819801504,4.101492537313433
14,16,6.650628612330241,0.2575932333717801,0.019965650198214887,3,9,0.019965805575782796,0.019965806227103228,3.882089552238806
15,194,25627.854880244442,0.36138079827400216,0.18877996403381006,1,8,0.1887781965284812,0.1887781891332469,2.7671641791044777
16,21,33.837462037692326,0.2797494780793319,0.028878413482116227,4,9,0.02887804800467505,0.028878046456206348,3.574626865671642
17,22,20.685520035696566,0.29424681598594643,0.047189327563507355,4,9,0.047188882038255664,0.047188880149460814,3.3985074626865672
18,18,191.87321217554657,0.15029161058770749,5.880562118021154e-09,2,9,1.2916724083098588e-09,1.2897628380737558e-09,6.6537313432835825
19,30,656.1215223074863,0.15103697024346258,9.046440440442571e-09,2,9,1.3327525240213847e-09,1.3295423861625448e-09,6.62089552238806
20,23,177.15342390869873,0.27905039566847145,0.019085693450078597,1,9,0.019085508397714956,0.019085507623044298,3.583582089552239
21,17,18.27337458865849,0.13309495431068732,4.735835286558309e-09,2,10,1.5931393997601716e-10,1.5740918781938576e-10,7.513432835820896
22,20,18.778178792496814,0.287183883411916,0.03857697578720743,4,9,0.03857657867355543,0.0385765769899393,3.482089552238806
23,43,947.5090449207468,0.3196564885496183,0.06981173804157993,4,8,0.06981101960983951,0.06981101656572873,3.1283582089552238
24,14,279.5143748960143,0.14982110912343471,4.54907029457797e-09,2,9,2.0899143844437012e-10,2.07185101410155e-10,6.674626865671642
25,16,245.08087072552195,0.16987829614604463,6.19328457723079e-09,2,8,3.0114081673769403e-09,3.0100845258330104e-09,5.886567164179104
26,17,103.94175356204133,0.27515400410677615,0.010898604144166324,1,9,0.010898401712234666,0.01089840087190852,3.6343283582089554
27,12,5.883792506765044,0.2664015904572565,0.020473229986425028,3,9,0.020473581398256415,0.0204735828775548,3.753731343283582
28,19,2.7694712670172317,0.2615144418423107,0.02777669142699481,3,9,0.027777292277535545,0.02777729480803241,3.8238805970149254
29,4,0.0,0.23393854748603354,0.0033717568592051546,1,10,0.0033716901432360395,0.003371689865062165,4.2746268656716415
