UserId,degree,betweenness,closeness,eigenvector,community
1,6,0.125,0.27504105090311987,0.003740136832370465,1
2,27,127.13889164504225,0.20192887281494876,3.0975301006757596e-07,2
3,15,59.794131169048086,0.3157398680490104,0.009280030799917635,1
4,42,120.58863888221082,0.35487288135593226,0.05513688369077491,3
5,28,43.856410311489455,0.3413143148242486,0.04601116250161804,4
6,29,38.69091576047585,0.31206334420121096,0.03307402396632318,4
7,25,217.02306118745477,0.20156438026474127,4.49320752632991e-07,2
8,31,41.14993315514518,0.3377016129032258,0.04747691723330445,4
9,17,33.92340140514339,0.31874405328258804,0.01865246627251387,3
10,22,21.061061900495712,0.32351521004345724,0.02936830195393303,3
11,10,1.2551991855482705,0.3233590733590734,0.010320456898962297,1
12,31,56.7688907999832,0.35337552742616035,0.048788062218425333,4
13,21,112.57518843894432,0.31935176358436607,0.011561806893591918,1
14,17,4.682966201835521,0.29334500875656744,0.01713337916238529,4
15,237,31420.34284017022,0.43762246897452645,0.18821963085388632,4
16,25,18.448510309804185,0.3222703222703223,0.029673385184846773,4
17,38,71.3110910768558,0.34465020576131683,0.06129458838354863,4
18,21,42.77872273484506,0.20192887281494876,1.3675750188591223e-06,2
19,43,4520.11042848598,0.24213950126490782,3.7394250703455367e-06,2
20,27,104.79419122082545,0.33037475345167655,0.021384217475584843,1
21,21,25.467842377368534,0.19976147883124626,4.4105299259913356e-07,2
22,28,9.84382543143582,0.33201189296333,0.042457569489793276,4
23,51,811.0858423538269,0.3793884484711212,0.07103127275010393,4
24,14,134.0355891395936,0.19946412622804405,2.2042924061504922e-07,2
25,17,269.88793255557835,0.2365819209039548,2.6404333350722685e-06,2
26,28,79.68824762273698,0.32555879494655005,0.018581199860314517,1
27,12,3.6739522355551544,0.3046839472487494,0.01585509852952308,3
28,20,24.216961128158626,0.31996179560649474,0.023067825493542155,3
29,8,2.2308543673279075,0.2713649250708789,0.004803831259415599,1
30,131,3583.7886399523495,0.39504716981132076,0.13853316336575022,4
31,20,94.77105564315211,0.3339980059820538,0.020189245742897256,1
32,15,31.46646052417467,0.20041878552198622,1.8620814240121016e-07,2
33,25,21.541549080105145,0.34027425088877605,0.04205923629824483,4
34,39,124.80615338990326,0.35412262156448204,0.050494619262963454,4
35,12,9.801075008359712,0.31206334420121096,0.012204664928032766,4
36,49,1334.6439583180547,0.20370933414411674,6.51732103036501e-07,2
37,25,35.26873120589333,0.350418410041841,0.039870230065853635,4
38,34,270.3826091194981,0.34661148473874803,0.032569696440822346,1
39,23,111.20446409014254,0.20077914294276294,2.0485441081366675e-07,2
40,16,12.534381940428275,0.3181386514719848,0.010674226429313802,1
41,33,216.44272590985875,0.368942731277533,0.04606075689580181,4
42,15,1.842866185334726,0.26419558359621453,0.005131965013087034,1
43,33,180.46935180777172,0.3584804708400214,0.043399112184751835,4
44,13,10.158193929249824,0.1991676575505351,6.693565902847939e-07,2
45,12,1.5901701099096313,0.2972493345164153,0.014702567475080525,4
46,14,117.43664300784586,0.3179876601803512,0.011092625898305742,1
47,16,6.832407235540505,0.1977567886658796,1.132039731817462e-07,2
48,68,2177.230510888538,0.35318924617817604,0.043451577139018385,1
49,25,123.50672508661229,0.35714285714285715,0.036204241110827505,4
50,13,9.932725866053742,0.1712678936605317,7.496188049728536e-08,2
51,15,12.073380998334507,0.31440638198029097,0.01868454045937883,4
52,17,21.795269438502583,0.3238279362010633,0.013736508990211893,1
53,27,28.117242043333274,0.3080459770114943,0.033643260636905994,3
54,18,19.99417823153993,0.3181386514719848,0.011745496244912779,1
55,15,7.2651185940025345,0.19958296097706285,7.348421305177452e-07,2
56,35,540.4879216410512,0.33975659229208927,0.02315619329946757,1
57,10,24.308203046224975,0.3284313725490196,0.003935235899135344,2
58,34,17.67414537839719,0.3111936832326985,0.04523670446690943,4
59,18,5.245104808729716,0.2983081032947462,0.019542850016447472,4
60,29,25.37024840044118,0.33499999999999996,0.04183299189246589,4
61,23,113.57644561475655,0.33787191124558746,0.028327228701279072,4
62,35,320.78894429096204,0.3341645885286783,0.024038924001859356,1
63,22,42.127249051516394,0.36813186813186816,0.037720521674779225,4
64,13,3.248744173724157,0.1716188524590164,6.946627239568747e-08,2
65,16,23.574871786433096,0.32072762087123025,0.020637966533371827,3
66,22,7.079636699114775,0.293859649122807,0.02452010229782475,4
67,25,304.0835764851206,0.20162503761661152,1.0538262402149527e-06,2
68,38,297.3888182207191,0.3377016129032258,0.027025709224930364,4
69,16,4.81287414840077,0.26886035313001605,0.006614851562743101,1
70,37,238.22529168403912,0.20340012143290834,1.749366957460404e-06,2
71,15,14.886645398286182,0.31723484848484845,0.019654039732065184,4
72,40,571.0061818320422,0.34183673469387754,0.028397312083645054,1
73,149,7861.849350352696,0.37057522123893805,0.07449751757805274,1
74,27,54.02104443532137,0.3213429256594724,0.03175830293165179,3
75,34,51.55816013214796,0.33483258370814595,0.04426591323549954,4
76,5,5.619605871308311,0.3196564885496183,0.009093093370556606,4
77,38,179.91154689348897,0.34394250513347024,0.05382326160878116,4
78,49,718.2107352216626,0.33924050632911396,0.025986794431006474,1
79,12,11.580978611580251,0.30946882217090066,0.01020848031376732,4
80,29,76.25333017110407,0.20174646190906353,2.715792428923368e-07,2
81,22,42.8893486783276,0.32859244727807746,0.017094673926613298,1
82,14,213.1078428872293,0.19934543290687295,1.4948606013666506e-07,2
83,34,102.76564679664546,0.3434136340338288,0.05196751455051447,4
84,37,336.1540217797719,0.335167583791896,0.023896577796625313,1
85,40,597.3380544610176,0.20303030303030306,3.2550654825328263e-07,2
86,49,1972.9905846329962,0.20370933414411674,7.71547122824143e-07,2
87,19,450.16077219199144,0.23877405559515327,2.6753735140074925e-06,2
88,27,252.9818803899547,0.34201123021949975,0.030925883736959942,1
89,10,2.2160866634983916,0.27369281045751637,0.004249900794168553,1
90,11,14532.380969333815,0.2882960413080895,9.678951162442295e-05,2
91,33,162.659519068146,0.32651072124756336,0.019000502372963964,1
92,32,874.9133066863833,0.20223362511319046,4.5271903048256057e-07,2
93,21,137.03203812333416,0.33567134268537074,0.01984812631826164,1
94,20,319.1459613835361,0.3313550939663699,0.01590370144463066,1
95,26,28.543655717266862,0.33600802407221664,0.03841107397749319,4
96,22,95.63330691540342,0.3295622233152976,0.018292737000483342,1
97,37,180.5267726568681,0.3271484375,0.020113142714925994,1
98,25,142.25338019033273,0.3321764997521071,0.016968682209493748,1
