UserId,degree,betweenness,closeness,eigenvector,community,eccentricity,authority,hub,farness
1,3,0.0,0.27870020757141445,0.0030203722460838602,1,6,0.0030203097117639972,0.0030203095600299765,3.588084876986534
2,21,39.94113094076308,0.09973291437549098,1.7675666720301322e-08,2,3,9.456358877683726e-12,5.297345185679571e-12,10.02678008821676
3,8,58.744935987289516,0.3108104235102185,0.008420462701529541,1,5,0.008420328008740501,0.008420327680970669,3.217395313536269
4,32,115.32871835586637,0.33747980227172075,0.05940506364679995,3,4,0.05940596842345644,0.059405970667820156,2.963140292451793
5,20,69.13965533427616,0.34636815920398006,0.039282324785023484,1,5,0.0392819421394106,0.0392819411856162,2.8871014076414827
6,23,55.777662721425145,0.29511733059806156,0.03207046852359301,1,5,0.032070161663567166,0.032070160880431964,3.3884828043594686
7,21,93.57230357804823,0.09801338136901697,1.1151318370158069e-08,2,3,5.9657864126038274e-12,3.3419659208754576e-12,10.202688510817056
8,19,37.252104634899446,0.33883841661258923,0.040439849213815326,1,5,0.04043954153643327,0.04043954076564187,2.951259216700182
9,14,1.1402244580816008,0.2845417940722352,0.02007966821387276,3,5,0.020080050500410684,0.02008005144835416,3.5144222073265454
10,19,5.651316599085323,0.29265459904926,0.03427092654913939,3,5,0.03427156721738877,0.0342715688056333,3.4169973861633345
11,7,3.631394939263605,0.32272800109880045,0.011513419535137546,1,5,0.011513305578087094,0.01151330530265893,3.098584556020159
12,20,24.214953397537517,0.29762186239945954,0.03822485796537452,3,4,0.038225352273388226,0.038225353497861506,3.359968222555602
13,6,4.392607186415237,0.2547441364605543,0.002183001593182745,1,6,0.002182962433924276,0.0021829623387479044,3.9255074283322875
14,16,8.851704735063073,0.27999821253016355,0.0214325685964777,3,5,0.0214327178285446,0.02143271819656937,3.5714513709342786
15,175,16613.26664740865,0.4655280015849954,0.18792307333522085,1,4,0.18792158828486946,0.1879215846367603,2.1480984958912757
16,19,40.05983016143742,0.32372101033295064,0.028670916026529183,1,5,0.028670591339856395,0.028670590528394123,3.08907969541887
17,21,32.36515382196692,0.3551369733610429,0.0466440122605813,1,5,0.046643592802448335,0.04664359175271505,2.815814953131816
18,17,63.90036450867078,0.09801338136901697,8.429015117775443e-09,2,3,4.509416671513692e-12,2.5261241272136958e-12,10.202688510817056
19,25,151.70172822695818,0.10261328735384449,1.2275204102711299e-08,2,3,6.5670644604521805e-12,3.678795089241e-12,9.74532661205629
20,19,215.28647431015204,0.32223377751365684,0.01758337135729855,1,5,0.01758324119603081,0.01758324087691376,3.1033369863208033
21,16,29.737467057716625,0.08311076197957581,7.245926741627276e-09,2,4,3.876445419205571e-12,2.171540766609131e-12,12.032136105860113
22,16,5.623743868019614,0.3393849301877708,0.03881232111870836,1,5,0.03881198689318361,0.038811986056390815,2.946506786399538
23,41,356.88813112515334,0.37110874200426436,0.07343540448133026,1,4,0.07343473043373683,0.07343472874838991,2.6946279804653837
24,13,40.964454668535716,0.09228532661368481,7.324872327787819e-09,2,4,3.918695568780745e-12,2.1952088333810687e-12,10.835958832178115
25,14,23.664212458811207,0.09110218140068886,5.23247032524765e-09,2,3,2.7993025915582316e-12,1.568137594193083e-12,10.976685570258349
26,16,82.72749151333193,0.31358965233445285,0.011697300123795468,1,5,0.011697111882799087,0.011697111426001447,3.1888807317324033
27,11,5.8074670400191355,0.29699175259903726,0.02049942013957675,3,5,0.020499728707900525,0.020499729472669502,3.3670968680065685
28,15,1.0586189720643502,0.2847343122008361,0.021438449296150977,3,5,0.021438872290992957,0.021438873339945836,3.5120459921762235
29,4,0.0,0.2588175359365534,0.0036265403636965513,1,6,0.003626478019272848,0.00362647786719624,3.86372583442391
30,107,3518.702367639936,0.3988979274244889,0.15193759478805113,3,4,0.15193917921935712,0.15193918315225505,2.5069069835899294
31,16,288.53705884875825,0.34693925262393716,0.023652290237013276,1,5,0.02365201477866142,0.023652014104663582,2.8823489773408384
32,13,3.5221964505182104,0.0973420568390922,1.285222182886161e-08,2,3,6.875845931589776e-12,3.851771044626541e-12,10.273051879857174
33,10,14.81555017019663,0.3457989428371699,0.02929905858026341,3,5,0.029298983242483135,0.029298983057737767,2.891853837942127
34,23,64.51830847302327,0.33613203948309567,0.0402701598064639,3,4,0.04027043314255213,0.04027043381843739,2.9750213682034046
35,3,0.3055555555555556,0.25034938336278156,0.0017989380928320458,1,6,0.0017989206958273294,0.0017989206525095705,3.994417667691631
36,34,334.3280544692242,0.10974471272978735,2.1710526960461623e-08,2,3,1.1614853761075698e-11,6.506509444857822e-12,9.112056290695232
37,16,12.019758619188389,0.328266235127017,0.037602675089342535,3,5,0.03760298396934565,0.03760298473447246,3.04630782271307
38,22,156.94179110249675,0.3634173691129843,0.03472361363377188,1,5,0.03472322221231093,0.034723221260654136,2.751657144073117
39,18,31.284365166581967,0.09474626865671643,1.2995772260482349e-08,2,3,6.95264808627457e-12,3.894794750642043e-12,10.554505356017643
40,15,9.083261372212949,0.2820625425153055,0.00915296251590351,4,6,0.00915274762353853,0.009152747106245907,3.545313004280734
41,26,222.47130004436696,0.3557373739922534,0.04575039180068279,1,4,0.0457500169999366,0.04575001605718148,2.811062522831172
42,12,7.572659529773509,0.26138963567256884,0.004664531724502957,4,6,0.004664422252639574,0.004664421989054991,3.8257063920187546
43,26,86.00283094455604,0.33267771812872393,0.041055022977582074,3,4,0.04105529470720841,0.041055295378821306,3.0059121651575933
44,12,25.308487708097044,0.08910307397183362,4.429910165759417e-09,2,3,2.3699423769419738e-12,1.3276148655359098e-12,11.22295736189876
45,8,0.08333333333333333,0.26994054742324297,0.009861610143521977,1,5,0.00986147219170927,0.009861471846411658,3.704519419352322
46,9,41.24375858422302,0.315233942646319,0.01247463136863841,1,5,0.012474462630062138,0.012474462217816952,3.172247225680147
47,15,4.3654035377140525,0.08335448855429596,8.163448763470142e-09,2,4,4.367389249997173e-12,2.4465620203675583e-12,11.996954421340055
48,43,2386.9063163745386,0.37541241162608013,0.04537806859369819,1,5,0.04537755528023372,0.045377554033592754,2.663737183511195
49,22,72.49876932146276,0.3413116897265497,0.04181117327386816,3,5,0.04181137478333876,0.041811375281323504,2.9298732803472824
50,12,9.779382790081955,0.08214994392200846,6.074803952176077e-09,2,4,3.249929815119061e-12,1.8205738369878096e-12,12.172862843940349
51,13,16.54160618484135,0.3098949288901589,0.020481900351580037,3,5,0.02048195391167582,0.02048195404377144,3.2269001741375583
52,10,19.367853100628576,0.29043292852507646,0.009648109489906105,1,5,0.009648064849412937,0.009648064739484942,3.443135752816879
53,20,27.486651957915655,0.2906335037519584,0.02619021264406066,3,5,0.02619071409733271,0.02619071534224211,3.440759537666557
54,8,2.0916304815870506,0.27632128262169126,0.0053716389138702934,1,6,0.005371533434269494,0.005371533179368845,3.6189756739407226
55,14,16.41507281537377,0.08966523847638778,5.586709549151353e-09,2,3,2.9888111554790153e-12,1.6742981396650994e-12,11.152593992858643
56,28,823.586117948315,0.3554369201290843,0.026958381994510165,4,5,0.026957997947113902,0.026957997018351398,2.8134387379814942
57,7,196.2066524227642,0.27380436788083007,0.004866881824196776,3,4,0.004866921992541552,0.004866922091561727,3.6522426860452333
58,21,18.20215365775914,0.3036344252762163,0.034295293870511806,3,5,0.03429579343382008,0.03429579467319724,3.29343419834658
59,15,6.348053189913293,0.27523696104175,0.017346839978825756,1,5,0.017346591865517777,0.017346591243505356,3.633232964842656
60,11,5.648138100032653,0.32297568183640507,0.021728263544918476,1,5,0.021728085882928953,0.021728085436700118,3.0962083408698367
61,14,144.24874013467075,0.3424225495791992,0.02392498725441731,1,5,0.02392473091583924,0.02392473028422636,2.9203684197459934
62,24,288.059083253827,0.32547356027288155,0.017543244364935155,4,5,0.017542904784263146,0.017542903962146163,3.0724461893666146
63,15,36.48303435503795,0.3572472949344956,0.03961233692560643,1,4,0.03961224534245569,0.03961224511511604,2.799181447079561
64,12,3.7801070248042556,0.08384625544842161,1.0392571198627593e-08,2,4,5.559938412321439e-12,3.1146145288160402e-12,11.926591052299937
65,15,10.220955961552312,0.29265459904926,0.026631691037651745,3,4,0.026632165100542483,0.02663216627544873,3.4169973861633345
66,16,4.063414598712213,0.2750570676031607,0.019966408506488724,3,5,0.019966552813499617,0.019966553169747343,3.635609179992978
67,16,28.45467669649263,0.09081112011825855,6.785698700729375e-09,2,4,3.630245383660516e-12,2.0336223158731938e-12,11.011867254778407
