UserId,degree,betweenness,closeness,eigenvector,community,eccentricity,authority,hub,farness
1,3,0.0,0.2783315565031983,0.00302192003001517,1,6,0.003021856113317126,0.0030218559551026198,3.592837307287178
2,21,32.939177108002816,0.10008408660920748,3.803420370655374e-08,2,3,3.060591776385989e-11,1.7692000252543505e-11,9.991598403696702
3,7,59.50768609429512,0.3094392010535557,0.007851831974575394,1,5,0.007851702848343852,0.007851702527905922,3.2316526044382026
4,32,120.54527990322423,0.33613203948309567,0.061540582463227994,3,4,0.061541558252515755,0.06154156071212795,2.9750213682034046
5,19,47.38276811615486,0.3460833169677926,0.03918201452948661,1,5,0.039181603717986006,0.03918160267921823,2.8894776227918046
6,23,53.581171461821995,0.2944977700719635,0.032529563914902485,1,5,0.03252920314261293,0.03252920221415315,3.395611449810435
7,20,96.07430495431082,0.0973420568390922,2.2724970356581462e-08,2,3,1.8286469153621728e-11,1.0570642397838095e-11,10.273051879857174
8,19,38.08989707070367,0.3372093857634902,0.04080307251046569,1,5,0.040802729970351365,0.04080272910112466,2.9655165076021155
9,15,1.8517725277121653,0.2832014222293646,0.02174556286552865,3,5,0.021745996886263542,0.021745997979891667,3.5310557133788008
10,19,5.6280403537793156,0.29184279711014965,0.03562223825663287,3,5,0.035622931500732,0.03562293324723019,3.4265022467646236
11,7,3.772690510661122,0.32076014743356385,0.011600181396648252,1,5,0.011600065330297551,0.0116000650439794,3.1175942772227367
12,19,22.461511935766232,0.2965731595721182,0.03792697150144014,3,4,0.03792745909253372,0.037927460320189926,3.3718492983072132
13,6,4.208783657003472,0.2550529172320217,0.0022147436707576755,1,6,0.002214702387291573,0.0022147022849985046,3.9207549980316427
14,16,8.098968453713512,0.27944044716655764,0.02228187535144464,3,5,0.02228202102062129,0.022282021385845008,3.578580016385245
15,171,16769.7069374646,0.46347721743704384,0.18565379457210426,1,4,0.18565223811322315,0.1856522342195119,2.1576033564925647
16,18,40.22071257933451,0.32027192803107746,0.02669750417564777,1,5,0.026697182857799127,0.026697182044193454,3.122346707523381
17,20,31.968875981973596,0.35453859598385495,0.046326670474294444,1,5,0.046326216218172754,0.04632621506554465,2.8205673834324605
18,16,50.35413588040913,0.09411880992389049,1.3491883908064728e-08,2,3,1.0856752242768935e-11,6.275834068579918e-12,10.62486872505776
19,24,159.64710296050828,0.1018777082330284,2.4966851908700516e-08,2,3,2.0090513345390584e-11,1.1613484875528763e-11,9.815689981096408
20,19,233.18484854705628,0.3210048157382424,0.017680144045703186,1,5,0.01768000103727141,0.017680000680516197,3.1152180620724144
21,13,15.93401487334102,0.078955223880597,1.05611792391488e-08,2,4,8.498403469802974e-12,4.912571305236508e-12,12.665406427221173
22,16,5.872850184795627,0.33747980227172075,0.039114546828754676,1,5,0.03911417286837988,0.039114171919334265,2.963140292451793
23,40,367.66875446752994,0.3691555380989788,0.07301766216105562,1,4,0.07301693497122079,0.07301693312834243,2.708885271367317
24,13,45.736861503511534,0.09198666859875379,1.5648623073015556e-08,2,4,1.2592231128077472e-11,7.27904173540476e-12,10.871140516698174
25,15,32.23413368007991,0.09139511445985506,1.1087783107836392e-08,2,3,8.922205173120955e-12,5.157553381022853e-12,10.94150388573829
26,16,93.80603635692238,0.31312300106609803,0.011412006937922395,1,5,0.011411817476450788,0.011411817007504894,3.1936331620330476
27,13,12.923353737497761,0.2914385827097201,0.018862136154391043,3,5,0.018862468613032795,0.018862469450489878,3.431254677065268
28,13,1.3991309663749512,0.2828207751564757,0.020191512777512407,3,5,0.020191905438799052,0.020191906428216402,3.535808143679445
29,4,0.1111111111111111,0.25929594173310894,0.003540998022883992,1,6,0.003540935046194443,0.0035409348896802703,3.8565971889729433
30,106,3678.102129047241,0.3973912308147647,0.15366498884542903,3,4,0.1536666577715596,0.1536666619808289,2.516411844191218
31,15,192.41617400482215,0.3300684811237928,0.01787865126468755,1,5,0.017878369719832886,0.017878369017998136,3.029674316660815
32,15,12.315836095024045,0.09801338136901697,3.115428370498024e-08,2,3,2.506967764513397e-11,1.4491731517818767e-11,10.202688510817056
33,9,3.5990934680614424,0.3455150356591427,0.02922766736218979,3,5,0.029227590108086208,0.02922758991513268,2.894230053092449
34,23,36.14636780760701,0.33399786780383794,0.04146159801327026,3,4,0.04146185635018181,0.041461856999530956,2.994031089405982
35,3,0.3333333333333333,0.24990339277484314,0.0017884776334291484,1,6,0.001788459240302716,0.0017884591938539707,4.0015463131425975
36,36,391.2648095374629,0.11146619841966636,5.009591722034711e-08,2,3,4.0311616106349535e-11,2.3302458005837947e-11,8.971329552614998
37,16,12.960183960003711,0.32648356356309993,0.03854962976719526,3,5,0.038549944047131086,0.038549944838458264,3.0629413287653255
38,22,190.00073223786396,0.36373147228421415,0.03473802252899527,1,5,0.0347376202676057,0.03473761927003743,2.7492809289227944
39,19,36.604981042896625,0.09667986597624123,3.0501825953856095e-08,2,3,2.4544648426549042e-11,1.418823410876652e-11,10.343415248897292
40,15,10.446515233996111,0.2820625425153055,0.00891078708889163,4,6,0.00891057770161336,0.008910577186765536,3.545313004280734
41,26,247.9949834437462,0.35453859598385495,0.0461908124209872,1,4,0.04619038882520155,0.04619038774657758,2.8205673834324605
42,12,10.747182950181319,0.261552090387095,0.004384144211083476,4,6,0.004384039610163004,0.004384039353061797,3.8233301768684322
43,27,59.564695231079796,0.3311072489636789,0.04258215847404531,3,4,0.04258241083674495,0.04258241147074053,3.020169456059526
44,12,31.451739355586298,0.08854791463244524,8.96753068092044e-09,2,3,7.216059700575655e-12,4.1713020885251015e-12,11.293320730938879
45,8,0.08333333333333333,0.2697675086107922,0.00985191296326892,1,5,0.009851762623358759,0.009851762241938981,3.706895634502644
46,7,23.743309225049344,0.30189190346688366,0.007343188355905851,1,5,0.007343076168062077,0.007343075889127927,3.3124439195491577
47,16,7.719659514223371,0.08459488272921108,1.924058642300221e-08,2,4,1.5482798473775694e-11,8.949957885040652e-12,11.821045998739763
48,41,2597.100366362955,0.3757476012793177,0.043607669703108295,1,5,0.04360718015095473,0.043607178937554926,2.6613609683608725
49,22,55.246793724659504,0.3393849301877708,0.042958150531020846,3,5,0.04295834283211039,0.042958343315230255,2.946506786399538
50,12,4.620409673953149,0.08238805970149253,1.672880156026734e-08,2,4,1.3461452517363522e-11,7.781502237296785e-12,12.137681159420291
51,14,8.514498322779117,0.30875811697199984,0.022672389933636825,3,5,0.02267244468074639,0.022672444817891102,3.2387812498891693
52,9,21.231243237533914,0.28963338846031367,0.009203433248581243,1,5,0.009203390786111938,0.009203390679849365,3.452640613418168
53,19,27.76163497671837,0.2902326299536799,0.025339928174616496,3,5,0.025340429265936923,0.02534043052990514,3.4455119679672013
54,8,2.5987960741593654,0.27595889405431856,0.005224691796240684,1,6,0.005224586630789554,0.005224586371453928,3.623728104241367
55,14,18.628096906852125,0.08966523847638778,1.1363177264793649e-08,2,3,9.14380090058338e-12,5.285648587130369e-12,11.152593992858643
56,27,772.0536467020451,0.3548375324054265,0.026726134683487175,4,5,0.026725754896394806,0.026725753958654293,2.8181911682821386
