UserId,degree,betweenness,closeness,eigenvector,community,eccentricity,authority,hub,farness
1,1,0.0,0.23003077661662966,0.0014320618811348136,1,6,0.001432031258666889,0.0014320312509588794,4.347244376201905
2,13,14.261526520190571,0.09023454157782516,1.25722262254423e-07,2,4,4.09326106307299e-12,2.2289777857359925e-12,11.082230623818525
3,4,1.0,0.22273836601198677,0.001068412504338746,1,6,0.0010683901936355234,0.0010683901880928844,4.489572308105127
4,16,11.026819388228375,0.2977573101037563,0.05493893016249541,3,5,0.05493976581214002,0.05493976602435399,3.358439796663735
5,10,149.82517957639706,0.3066489908802084,0.033892169529403084,1,5,0.033891665466356455,0.033891665338765496,3.2610575274667943
6,12,60.1302160581515,0.25921267449161955,0.017481191163639,4,5,0.01748093510667167,0.017480935041197226,3.8578360489557406
7,11,150.9205927053116,0.08665817255187477,4.421646496293595e-08,2,4,1.4393038050530332e-12,7.837701528026885e-13,11.53959252257929
8,9,68.97274392385694,0.30431883137503973,0.02905000017082503,4,5,0.029049720895739685,0.029049720825018662,3.286027340081394
9,12,0.4361111111111111,0.26295704667731595,0.028763425278333057,3,5,0.028764091224405566,0.028764091393553758,3.8029024612036197
10,10,4.203839061711664,0.26073149875621887,0.022483235191678785,3,5,0.02248376756607024,0.02248376770124721,3.8353632176026
11,3,0.0,0.27600522542353706,0.010093158403369233,1,5,0.01009312854443242,0.01009312853708111,3.6231198103784976
12,10,27.637152569677347,0.26399708773207137,0.024342178143717346,3,5,0.02434248594604525,0.024342486023972716,3.7879205736348593
13,1,0.0,0.22473826155418195,0.0010795858731734466,1,6,0.0010795644799247634,0.0010795644746059824,4.449620607921767
14,13,12.776404055216847,0.255900052453388,0.026219084954501107,3,5,0.026219207531841017,0.026219207561519214,3.9077756741849408
15,104,14419.45081060747,0.40616996155127,0.19358751430816362,1,4,0.19358619051016002,0.193586190177015,2.462023523799586
16,7,3.1017203566099996,0.2507724371255806,0.009555189367422189,4,5,0.009554981904252352,0.009554981851619198,3.9876790745516617
17,13,95.89887744183854,0.31069323668700716,0.045206627821540814,4,5,0.0452059575133191,0.045205957343095494,3.2186088460219735
18,9,77.053304446768,0.08561409818377988,4.1545461927750565e-08,2,4,1.3524714546825556e-12,7.364857896486681e-13,11.680319260659527
19,15,123.34659088415441,0.08692318225386828,6.36301958362738e-08,2,4,2.0713378469714316e-12,1.1279431218788098e-12,11.504410838059231
20,9,171.86224408474052,0.25704979594964844,0.006925046793921054,1,5,0.006925012859136161,0.006925012850812291,3.8902968053547204
21,11,51.167140118199654,0.0740205223880597,3.007507344198201e-08,2,5,9.78802825532803e-13,5.330051630095855e-13,13.509766855702583
22,10,13.247371016832547,0.3020238175637649,0.03591186694838446,4,5,0.03591144935794447,0.03591144925205037,3.3109971526959945
23,28,699.1277916269137,0.3331810167134378,0.07648062249260197,4,4,0.07647961784660316,0.0764796175915855,3.0013714762749513
24,10,97.5357361191191,0.08191320056776634,3.5413097622711937e-08,2,5,1.1525069654012594e-12,6.275953710757366e-13,12.208044528460409
25,7,3.304040404040404,0.06387388898205601,1.0595410188258454e-08,2,5,3.449449521779854e-13,1.8783913439611842e-13,15.655849611426172
26,12,449.6535598989638,0.28524471658800016,0.012792452589087247,1,5,0.012792270222196889,0.012792270176658791,3.5057616910898766
27,11,9.781080003407842,0.269867642917488,0.03132752283245821,3,5,0.031328131079871716,0.03132813123435795,3.705520192006679
28,14,1.306721056721057,0.26330281531200017,0.03132354832357616,3,5,0.03132430657417921,0.031324306766781315,3.7979084986806995
29,1,0.0,0.22703150912106138,0.0010982516144971077,1,6,0.0010982346694946713,0.0010982346652545457,4.404674945215485
30,82,4925.860620673733,0.3575746268656716,0.1768877666401218,3,5,0.17688966884232407,0.1768896693252726,2.7966190128352295
31,7,15.28863416769989,0.2975360936772305,0.02102299785672278,1,5,0.021022670916442287,0.02102267083445426,3.360936777925195
32,10,2.476371146709706,0.089383272317657,1.0977549293879908e-07,2,4,3.574025931282731e-12,1.9462292296261346e-12,11.187775677378703
33,6,32.39017834708172,0.29842293747358584,0.02508051374287863,5,5,0.02508038567810103,0.025080385645888197,3.350948852879355
34,18,143.41498699254157,0.2999877019397395,0.04370266535169174,3,5,0.043702882258934206,0.043702882312227846,3.3334699840491346
